DATE,DOMAIN,LOCATION,VALUE,TRANSACTION_COUNT
44620,INTERNATIONAL,Mon,796547.0,1563.0
44585,RETAIL,Trichy,521669.0,1663.0
44760,INVESTMENTS,Trichy,882253.0,2331.0
44790,MEDICAL,Betul,634703.0,1303.0
44634,EDUCATION,Srinagar,522329.0,1082.0
44686,INVESTMENTS,Ara,305889.0,618.0
44850,PUBLIC,Patiala,681010.0,494.0
44811,INVESTMENTS,Buxar,812022.0,1190.0
44869,MEDICAL,Surat,422583.0,2434.0
44846,RETAIL,Kochin,423678.0,767.0
44681,INTERNATIONAL,Ara,856779.0,1996.0
44628,INTERNATIONAL,Lunglei,1200867.0,531.0
44771,MEDICAL,Bikaner,393087.0,1864.0
44707,EDUCATION,Banglore,674977.0,2464.0
44748,RESTRAUNT,Daman,512507.0,1793.0
44675,RETAIL,Bikaner,772659.0,1549.0
44858,PUBLIC,Pune,803150.0,1089.0
44610,MEDICAL,Bombay,678590.0,613.0
44606,RETAIL,Doda,1169062.0,1867.0
44913,INTERNATIONAL,Bhind,996117.0,1100.0
44792,RETAIL,Konark,1066953.0,2435.0
44708,INVESTMENTS,Kullu,1071149.0,625.0
44596,RESTRAUNT,Jaipur,580684.0,2115.0
44718,PUBLIC,Ranchi,612413.0,2002.0
44612,RETAIL,Kanpur,319898.0,1714.0
44592,RETAIL,Patiala,899223.0,1024.0
44695,INTERNATIONAL,Durg,436631.0,1964.0
44857,RETAIL,Buxar,883514.0,2503.0
44612,MEDICAL,Goa,584664.0,2308.0
44718,RETAIL,Ahmedabad,512203.0,2157.0
44910,EDUCATION,Amritsar,1006866.0,901.0
44579,EDUCATION,Bhopal,711540.0,1346.0
44924,EDUCATION,Patiala,892346.0,1708.0
44778,PUBLIC,Ajmer,605924.0,1958.0
44909,RETAIL,Trichy,1022564.0,964.0
44863,INTERNATIONAL,Jaipur,822467.0,2183.0
44896,EDUCATION,Ara,734449.0,680.0
44756,EDUCATION,Kota,624396.0,1845.0
44705,PUBLIC,Ahmedabad,567181.0,2525.0
44681,EDUCATION,Surat,932062.0,1866.0
44763,RETAIL,Kullu,1113293.0,671.0
44701,INTERNATIONAL,Betul,881617.0,1853.0
44768,INTERNATIONAL,Mathura,930943.0,1587.0
44587,PUBLIC,Amritsar,1047175.0,2502.0
44648,INTERNATIONAL,Lucknow,955814.0,1944.0
44664,EDUCATION,Madurai,659711.0,458.0
44585,INTERNATIONAL,Bokaro,1146399.0,868.0
44638,RETAIL,Lucknow,394108.0,777.0
44788,RESTRAUNT,Varanasi,728419.0,1038.0
44701,INVESTMENTS,Trichy,676270.0,416.0
44757,INVESTMENTS,Ara,443415.0,460.0
44634,INVESTMENTS,Durg,652548.0,1468.0
44597,INVESTMENTS,Ajmer,1060735.0,1849.0
44777,EDUCATION,Bikaner,1105200.0,2398.0
44746,RESTRAUNT,Trichy,1000761.0,1252.0
44815,RETAIL,Akola,948561.0,1313.0
44637,INTERNATIONAL,Ambala,674983.0,1883.0
44645,INTERNATIONAL,Kullu,1179590.0,1054.0
44773,MEDICAL,Pune,911698.0,783.0
44609,PUBLIC,Tirumala,549680.0,519.0
44577,RESTRAUNT,Hyderabad,1092594.0,2006.0
44902,EDUCATION,Vellore,700948.0,950.0
44679,RESTRAUNT,Delhi,636435.0,2395.0
44609,EDUCATION,Banglore,550176.0,1806.0
44616,EDUCATION,Amritsar,499822.0,1424.0
44681,INVESTMENTS,Lunglei,1109437.0,1567.0
44899,RETAIL,Bokaro,410966.0,458.0
44572,RESTRAUNT,Srinagar,361031.0,1557.0
44857,PUBLIC,Tirumala,665467.0,655.0
44700,RESTRAUNT,Kannur,424862.0,766.0
44570,INTERNATIONAL,Ludhiana,762427.0,1411.0
44819,RETAIL,Kota,908718.0,2150.0
44700,PUBLIC,Lunglei,630972.0,2014.0
44655,EDUCATION,Lucknow,1116203.0,1064.0
44680,PUBLIC,Bikaner,943108.0,496.0
44738,INTERNATIONAL,Delhi,1105610.0,2255.0
44704,PUBLIC,Akola,1009578.0,1081.0
44733,INTERNATIONAL,Mon,875961.0,1224.0
44776,EDUCATION,Doda,1142969.0,670.0
44760,EDUCATION,Doda,1046176.0,2208.0
44635,MEDICAL,Lucknow,805487.0,729.0
44621,EDUCATION,Trichy,334019.0,1074.0
44829,EDUCATION,Kolkata,549318.0,401.0
44891,MEDICAL,Mon,363845.0,1775.0
44753,RETAIL,Banglore,1170698.0,1874.0
44856,PUBLIC,Banglore,423316.0,623.0
44693,PUBLIC,Goa,940422.0,1948.0
44602,PUBLIC,Bokaro,691118.0,508.0
44676,PUBLIC,Akola,471053.0,1064.0
44710,RESTRAUNT,Jaipur,711930.0,2364.0
44803,RESTRAUNT,Bombay,1084653.0,921.0
44652,EDUCATION,Buxar,870110.0,2429.0
44632,RESTRAUNT,Amritsar,1120867.0,556.0
44718,EDUCATION,Pune,893530.0,1473.0
44733,EDUCATION,Betul,1172780.0,937.0
44640,RESTRAUNT,Hyderabad,938140.0,1874.0
44689,INVESTMENTS,Srinagar,1176118.0,1902.0
44675,INVESTMENTS,Bidar,561911.0,770.0
44683,PUBLIC,Indore,766516.0,1877.0
44763,INVESTMENTS,Goa,834858.0,1304.0
44885,RESTRAUNT,Tirumala,1149033.0,1119.0
44694,INTERNATIONAL,Banglore,469749.0,2541.0
44568,RETAIL,Bhind,519994.0,1509.0
44615,MEDICAL,Jaipur,342581.0,2307.0
44768,PUBLIC,Doda,451356.0,1948.0
44680,PUBLIC,Kullu,1035800.0,983.0
44839,RESTRAUNT,Kannur,502463.0,1772.0
44757,EDUCATION,Bokaro,740892.0,414.0
44671,RESTRAUNT,Lucknow,884140.0,1048.0
44698,INVESTMENTS,Varanasi,465736.0,774.0
44782,INTERNATIONAL,Surat,1100314.0,641.0
44661,EDUCATION,Lucknow,896842.0,1964.0
44691,PUBLIC,Kolkata,848993.0,1575.0
44605,RESTRAUNT,Bombay,318822.0,1822.0
44872,EDUCATION,Bhind,928936.0,622.0
44878,INTERNATIONAL,Buxar,583296.0,1352.0
44763,RESTRAUNT,Hyderabad,377325.0,455.0
44606,RETAIL,Daman,1130409.0,2337.0
44806,RESTRAUNT,Lunglei,446565.0,1532.0
44890,MEDICAL,Hyderabad,946951.0,1474.0
44862,RETAIL,Ludhiana,704016.0,1232.0
44708,PUBLIC,Ajmer,436520.0,2273.0
44859,INVESTMENTS,Vellore,658646.0,2374.0
44733,MEDICAL,Mon,576641.0,618.0
44671,RESTRAUNT,Bikaner,551869.0,2257.0
44766,MEDICAL,Pune,472932.0,1753.0
44904,RESTRAUNT,Bombay,790739.0,2461.0
44702,INTERNATIONAL,Buxar,368744.0,1749.0
44702,INVESTMENTS,Patiala,1167661.0,1497.0
44812,MEDICAL,Jaipur,607745.0,2055.0
44767,EDUCATION,Ranchi,850066.0,1963.0
44653,RETAIL,Konark,761208.0,1655.0
44723,INTERNATIONAL,Hyderabad,967366.0,473.0
44632,EDUCATION,Ara,313373.0,2427.0
44799,RESTRAUNT,Ludhiana,634792.0,1338.0
44630,PUBLIC,Lunglei,972663.0,718.0
44608,INTERNATIONAL,Bhind,938323.0,1891.0
44920,MEDICAL,Kanpur,1094355.0,1739.0
44640,MEDICAL,Daman,795040.0,535.0
44669,PUBLIC,Ludhiana,768182.0,2328.0
44788,RETAIL,Mon,1074012.0,505.0
44760,EDUCATION,Mathura,759095.0,2396.0
44723,RESTRAUNT,Ambala,603476.0,1750.0
44645,PUBLIC,Banglore,582508.0,1133.0
44696,INTERNATIONAL,Hyderabad,822503.0,2265.0
44573,MEDICAL,Lunglei,390150.0,1442.0
44853,RESTRAUNT,Ranchi,1000302.0,2091.0
44912,RESTRAUNT,Varanasi,467930.0,614.0
44855,RESTRAUNT,Lucknow,778116.0,2531.0
44642,RESTRAUNT,Lucknow,975578.0,1617.0
44624,PUBLIC,Doda,700863.0,818.0
44896,EDUCATION,Lucknow,450845.0,1699.0
44837,MEDICAL,Trichy,827114.0,1757.0
44599,RETAIL,Surat,449971.0,602.0
44621,MEDICAL,Mon,774561.0,2124.0
44811,RESTRAUNT,Lucknow,1192110.0,720.0
44762,MEDICAL,Bhuj,354519.0,769.0
44604,INVESTMENTS,Mon,758976.0,683.0
44728,PUBLIC,Tirumala,1105691.0,2250.0
44604,INVESTMENTS,Kochin,491076.0,1282.0
44717,INVESTMENTS,Vellore,1056860.0,1805.0
44840,INTERNATIONAL,Ambala,759451.0,530.0
44636,MEDICAL,Buxar,336018.0,1625.0
44752,RESTRAUNT,Betul,488934.0,2392.0
44903,PUBLIC,Betul,557164.0,1982.0
44868,EDUCATION,Ahmedabad,575992.0,2298.0
44683,INTERNATIONAL,Hyderabad,318580.0,2385.0
44894,INTERNATIONAL,Hyderabad,764329.0,2266.0
44650,PUBLIC,Doda,823260.0,2451.0
44792,MEDICAL,Tirumala,408975.0,556.0
44906,MEDICAL,Kochin,379763.0,1218.0
44611,EDUCATION,Bhind,915411.0,736.0
44807,RETAIL,Kanpur,314847.0,1297.0
44663,EDUCATION,Delhi,432023.0,2284.0
44864,EDUCATION,Ambala,1018067.0,2524.0
44600,INVESTMENTS,Bikaner,754030.0,425.0
44717,INVESTMENTS,Jaipur,646907.0,2240.0
44610,INVESTMENTS,Bidar,967019.0,1890.0
44892,EDUCATION,Ludhiana,598582.0,1093.0
44797,MEDICAL,Trichy,435226.0,1149.0
44749,MEDICAL,Jaipur,455363.0,2534.0
44896,RETAIL,Akola,1160707.0,2443.0
44848,EDUCATION,Ambala,1151493.0,628.0
44771,RETAIL,Bombay,466598.0,860.0
44818,PUBLIC,Kullu,392540.0,1320.0
44746,INTERNATIONAL,Madurai,804333.0,1766.0
44770,INTERNATIONAL,Amritsar,737441.0,1918.0
44576,RESTRAUNT,Kolkata,967225.0,2341.0
44660,RETAIL,Bhuj,776733.0,831.0
44564,MEDICAL,Bhind,1079201.0,1271.0
44851,RETAIL,Pune,619041.0,1688.0
44680,EDUCATION,Lucknow,1117084.0,611.0
44695,RETAIL,Kannur,523806.0,1599.0
44599,MEDICAL,Bhuj,786317.0,2398.0
44884,PUBLIC,Ajmer,383098.0,2004.0
44733,EDUCATION,Jaipur,373419.0,2235.0
44574,EDUCATION,Trichy,1097706.0,1647.0
44563,RESTRAUNT,Bhind,952660.0,849.0
44746,INTERNATIONAL,Ara,1017434.0,951.0
44565,PUBLIC,Bombay,935648.0,1471.0
44816,INVESTMENTS,Kolkata,377361.0,1884.0
44655,PUBLIC,Ara,1191199.0,2410.0
44613,RETAIL,Bhind,912757.0,1718.0
44675,MEDICAL,Ahmedabad,331282.0,1411.0
44913,INVESTMENTS,Trichy,1088890.0,1969.0
44796,MEDICAL,Bidar,700850.0,430.0
44735,MEDICAL,Jaipur,989282.0,2286.0
44628,EDUCATION,Kochin,1130935.0,2337.0
44795,INTERNATIONAL,Kochin,316554.0,1851.0
44581,PUBLIC,Mathura,571925.0,1408.0
44815,PUBLIC,Betul,929634.0,1308.0
44664,PUBLIC,Bhind,740840.0,531.0
44694,INTERNATIONAL,Doda,893135.0,2479.0
44655,RETAIL,Indore,1126361.0,1253.0
44631,INVESTMENTS,Lucknow,850364.0,722.0
44727,INVESTMENTS,Bhuj,700435.0,2179.0
44705,INVESTMENTS,Durg,704939.0,1273.0
44793,MEDICAL,Jaipur,1184479.0,1723.0
44760,EDUCATION,Srinagar,917883.0,2335.0
44831,PUBLIC,Ambala,521197.0,1046.0
44680,RESTRAUNT,Bidar,614401.0,470.0
44886,INTERNATIONAL,Ambala,707135.0,2451.0
44696,INTERNATIONAL,Betul,1059900.0,610.0
44728,INTERNATIONAL,Konark,1133398.0,469.0
44842,PUBLIC,Bombay,988439.0,1258.0
44848,INTERNATIONAL,Durg,619034.0,2043.0
44703,PUBLIC,Ranchi,398001.0,1405.0
44912,INVESTMENTS,Amritsar,891410.0,423.0
44922,PUBLIC,Tirumala,461547.0,628.0
44926,EDUCATION,Kanpur,1097108.0,2163.0
44620,MEDICAL,Bhopal,1101499.0,1859.0
44613,EDUCATION,Kolkata,583555.0,1481.0
44730,EDUCATION,Madurai,813351.0,2503.0
44863,RESTRAUNT,Tirumala,918522.0,540.0
44755,RESTRAUNT,Bhopal,385414.0,2031.0
44829,EDUCATION,Bombay,1160906.0,423.0
44702,MEDICAL,Bhopal,905932.0,1507.0
44715,RETAIL,Bombay,1048438.0,1477.0
44841,MEDICAL,Ludhiana,848547.0,1300.0
44824,EDUCATION,Bikaner,1104723.0,1214.0
44584,PUBLIC,Bokaro,710958.0,1821.0
44786,RESTRAUNT,Delhi,1062624.0,1102.0
44673,RESTRAUNT,Goa,344034.0,968.0
44581,INVESTMENTS,Amritsar,966953.0,1426.0
44646,MEDICAL,Durg,1186959.0,1832.0
44618,RESTRAUNT,Indore,555099.0,2275.0
44737,MEDICAL,Ahmedabad,755584.0,1092.0
44691,MEDICAL,Bhopal,892637.0,1644.0
44716,MEDICAL,Trichy,911318.0,695.0
44885,INVESTMENTS,Kanpur,487953.0,783.0
44735,INTERNATIONAL,Banglore,1058695.0,1943.0
44829,MEDICAL,Kullu,603689.0,1317.0
44652,INTERNATIONAL,Lucknow,1168485.0,1369.0
44879,MEDICAL,Pune,907679.0,1539.0
44677,INTERNATIONAL,Durg,813817.0,1168.0
44919,MEDICAL,Kolkata,793066.0,1181.0
44724,MEDICAL,Trichy,520310.0,1814.0
44687,RESTRAUNT,Vellore,793161.0,2254.0
44640,RETAIL,Ludhiana,1168653.0,2044.0
44639,MEDICAL,Kannur,655669.0,1927.0
44783,INTERNATIONAL,Srinagar,1174176.0,403.0
44824,INVESTMENTS,Varanasi,786525.0,1876.0
44691,RETAIL,Kolkata,732869.0,2436.0
44807,INVESTMENTS,Pune,1081838.0,714.0
44579,INTERNATIONAL,Kanpur,806819.0,1557.0
44630,MEDICAL,Trichy,742591.0,2490.0
44659,EDUCATION,Bhind,648383.0,2292.0
44686,INTERNATIONAL,Durg,684490.0,1031.0
44858,RETAIL,Bhuj,370833.0,1786.0
44718,EDUCATION,Bombay,619506.0,1557.0
44767,PUBLIC,Ajmer,776424.0,886.0
44733,EDUCATION,Bidar,1169390.0,1924.0
44872,RETAIL,Ambala,640706.0,1948.0
44923,RESTRAUNT,Buxar,1122517.0,2008.0
44660,INVESTMENTS,Delhi,706907.0,1269.0
44670,EDUCATION,Doda,697780.0,1102.0
44813,RESTRAUNT,Ara,618752.0,415.0
44637,EDUCATION,Bikaner,847399.0,1059.0
44824,RETAIL,Akola,658478.0,1139.0
44844,PUBLIC,Goa,512282.0,2498.0
44691,RETAIL,Ara,938680.0,673.0
44562,EDUCATION,Vellore,1128456.0,1802.0
44803,RESTRAUNT,Kannur,680556.0,2281.0
44689,RESTRAUNT,Patiala,478643.0,825.0
44646,MEDICAL,Bhuj,1166918.0,1996.0
44850,INTERNATIONAL,Bhuj,982871.0,1706.0
44654,INVESTMENTS,Bhopal,365684.0,1500.0
44805,PUBLIC,Durg,360003.0,2315.0
44601,EDUCATION,Bikaner,844508.0,856.0
44903,INTERNATIONAL,Vellore,367161.0,524.0
44644,INTERNATIONAL,Delhi,601413.0,1818.0
44709,INTERNATIONAL,Mon,537381.0,845.0
44628,MEDICAL,Kullu,427870.0,1539.0
44607,INTERNATIONAL,Goa,616519.0,1500.0
44790,INTERNATIONAL,Bombay,406634.0,828.0
44689,INTERNATIONAL,Amritsar,690209.0,1591.0
44789,MEDICAL,Delhi,460762.0,1948.0
44820,EDUCATION,Lucknow,361339.0,2022.0
44907,RETAIL,Varanasi,1176385.0,1403.0
44824,RESTRAUNT,Akola,664881.0,524.0
44926,INTERNATIONAL,Buxar,1184706.0,1206.0
44605,RESTRAUNT,Ahmedabad,1197725.0,2545.0
44714,RETAIL,Ara,1178879.0,668.0
44596,RESTRAUNT,Kochin,1065456.0,1013.0
44596,PUBLIC,Durg,978416.0,880.0
44701,INVESTMENTS,Bikaner,509772.0,1188.0
44863,RESTRAUNT,Bidar,1146924.0,831.0
44586,MEDICAL,Kochin,344256.0,1858.0
44898,EDUCATION,Lucknow,1059875.0,2396.0
44781,INVESTMENTS,Mon,699744.0,1889.0
44607,EDUCATION,Surat,644265.0,434.0
44720,MEDICAL,Delhi,700747.0,1372.0
44858,RESTRAUNT,Vellore,1025224.0,1102.0
44683,MEDICAL,Konark,742228.0,1832.0
44799,INVESTMENTS,Pune,687942.0,1059.0
44666,EDUCATION,Srinagar,997810.0,469.0
44737,RETAIL,Lucknow,431078.0,2495.0
44854,EDUCATION,Tirumala,528146.0,1986.0
44913,PUBLIC,Kanpur,725289.0,1529.0
44828,MEDICAL,Lunglei,592334.0,1167.0
44566,MEDICAL,Bidar,397193.0,1310.0
44677,EDUCATION,Ambala,430850.0,2517.0
44775,INTERNATIONAL,Indore,546906.0,1831.0
44864,INVESTMENTS,Vellore,473187.0,2210.0
44787,INVESTMENTS,Madurai,890456.0,492.0
44693,RETAIL,Tirumala,963690.0,994.0
44808,MEDICAL,Madurai,1110144.0,1046.0
44897,PUBLIC,Trichy,919513.0,1621.0
44871,PUBLIC,Ranchi,726699.0,1121.0
44569,MEDICAL,Amritsar,1108362.0,1172.0
44858,RESTRAUNT,Kolkata,997890.0,1631.0
44881,RETAIL,Akola,648509.0,2520.0
44739,RESTRAUNT,Lucknow,699819.0,2546.0
44855,EDUCATION,Pune,341146.0,2385.0
44766,PUBLIC,Ahmedabad,822106.0,2169.0
44746,RETAIL,Ahmedabad,923367.0,2544.0
44820,RESTRAUNT,Delhi,339071.0,1186.0
44572,PUBLIC,Bidar,774957.0,1441.0
44684,INVESTMENTS,Patiala,595160.0,1374.0
44749,MEDICAL,Varanasi,841542.0,2399.0
44568,RETAIL,Ajmer,639070.0,636.0
44807,RESTRAUNT,Mon,999061.0,1375.0
44608,MEDICAL,Bidar,437959.0,1539.0
44704,PUBLIC,Ahmedabad,430324.0,1332.0
44810,INTERNATIONAL,Varanasi,438077.0,1426.0
44605,MEDICAL,Surat,428864.0,2362.0
44721,RETAIL,Goa,1042885.0,1093.0
44807,PUBLIC,Konark,1083283.0,464.0
44649,RETAIL,Amritsar,692122.0,788.0
44740,MEDICAL,Indore,1178998.0,445.0
44631,INVESTMENTS,Srinagar,628366.0,1321.0
44577,MEDICAL,Kolkata,1056980.0,1293.0
44786,EDUCATION,Daman,348262.0,1454.0
44826,INVESTMENTS,Durg,417457.0,1019.0
44842,PUBLIC,Kullu,443686.0,924.0
44734,RESTRAUNT,Banglore,401822.0,1662.0
44823,PUBLIC,Banglore,679492.0,855.0
44905,EDUCATION,Trichy,1182398.0,2381.0
44714,INVESTMENTS,Ranchi,315275.0,1844.0
44833,INVESTMENTS,Bidar,866656.0,2323.0
44749,RETAIL,Indore,309943.0,780.0
44741,INVESTMENTS,Konark,642272.0,1398.0
44612,INVESTMENTS,Kannur,785946.0,1292.0
44918,EDUCATION,Kota,1084358.0,2258.0
44668,INVESTMENTS,Lucknow,779929.0,2110.0
44696,PUBLIC,Mathura,558230.0,810.0
44876,INTERNATIONAL,Ara,477436.0,1181.0
44858,RESTRAUNT,Lunglei,915807.0,1324.0
44576,RETAIL,Lunglei,1046709.0,902.0
44924,EDUCATION,Vellore,948240.0,753.0
44571,MEDICAL,Goa,1000395.0,2297.0
44763,MEDICAL,Surat,392152.0,1969.0
44778,MEDICAL,Mon,1047797.0,2274.0
44597,RESTRAUNT,Lunglei,1145054.0,858.0
44671,INTERNATIONAL,Srinagar,492912.0,2388.0
44781,MEDICAL,Goa,836349.0,887.0
44629,RETAIL,Durg,657158.0,660.0
44884,MEDICAL,Ludhiana,406885.0,2047.0
44819,RETAIL,Amritsar,611430.0,1959.0
44589,INTERNATIONAL,Surat,361328.0,2314.0
44787,PUBLIC,Kullu,454947.0,1903.0
44876,RETAIL,Bhuj,1098989.0,955.0
44653,RETAIL,Trichy,1137261.0,2131.0
44827,PUBLIC,Goa,1073179.0,2438.0
44884,RESTRAUNT,Surat,355309.0,1441.0
44856,INTERNATIONAL,Buxar,330984.0,1300.0
44825,RETAIL,Tirumala,546399.0,2117.0
44738,RETAIL,Lunglei,998806.0,1224.0
44785,INVESTMENTS,Ahmedabad,640522.0,1248.0
44716,INTERNATIONAL,Bhind,850714.0,1779.0
44636,RESTRAUNT,Ajmer,983320.0,462.0
44668,PUBLIC,Ambala,702351.0,1030.0
44749,INTERNATIONAL,Ludhiana,673220.0,1921.0
44881,MEDICAL,Ajmer,1179230.0,2142.0
44673,INTERNATIONAL,Akola,675135.0,1454.0
44894,EDUCATION,Trichy,1188258.0,2253.0
44645,INVESTMENTS,Surat,1031625.0,2435.0
44909,MEDICAL,Patiala,459747.0,2301.0
44916,INVESTMENTS,Ambala,614690.0,604.0
44692,RESTRAUNT,Doda,539751.0,1701.0
44584,RETAIL,Kanpur,1011023.0,1187.0
44709,RESTRAUNT,Ara,644359.0,1596.0
44836,PUBLIC,Ranchi,631162.0,973.0
44827,INTERNATIONAL,Ludhiana,575108.0,1967.0
44786,EDUCATION,Ajmer,1098163.0,1590.0
44676,EDUCATION,Ambala,542471.0,630.0
44834,RETAIL,Ajmer,1012606.0,2481.0
44730,EDUCATION,Banglore,829224.0,2318.0
44795,RESTRAUNT,Srinagar,728660.0,1043.0
44579,RETAIL,Indore,718688.0,1855.0
44661,RESTRAUNT,Kanpur,612174.0,2285.0
44851,RETAIL,Trichy,1027158.0,764.0
44835,INTERNATIONAL,Doda,369968.0,423.0
44894,EDUCATION,Akola,427774.0,454.0
44925,PUBLIC,Ahmedabad,662018.0,1675.0
44646,EDUCATION,Ranchi,567014.0,1412.0
44728,RETAIL,Bhopal,454242.0,2390.0
44870,INVESTMENTS,Varanasi,303671.0,1248.0
44700,RETAIL,Bikaner,872270.0,436.0
44593,RETAIL,Mon,1045616.0,2463.0
44715,EDUCATION,Kannur,1135742.0,1458.0
44765,EDUCATION,Surat,1160900.0,2109.0
44743,EDUCATION,Jaipur,406643.0,1619.0
44798,RETAIL,Amritsar,783703.0,1137.0
44874,MEDICAL,Trichy,341410.0,2056.0
44793,RESTRAUNT,Kochin,1092870.0,1640.0
44768,RETAIL,Amritsar,630132.0,1369.0
44629,INVESTMENTS,Srinagar,365945.0,1274.0
44774,INVESTMENTS,Ara,935766.0,499.0
44694,INVESTMENTS,Kolkata,673160.0,1132.0
44902,INTERNATIONAL,Srinagar,334066.0,1175.0
44893,RETAIL,Varanasi,370003.0,899.0
44642,INTERNATIONAL,Betul,1018007.0,1895.0
44691,RESTRAUNT,Ranchi,571351.0,448.0
44661,PUBLIC,Lunglei,575124.0,1455.0
44611,EDUCATION,Hyderabad,792995.0,944.0
44810,RESTRAUNT,Hyderabad,753496.0,1431.0
44763,RESTRAUNT,Srinagar,1158404.0,770.0
44699,PUBLIC,Kanpur,303656.0,1833.0
44764,RETAIL,Srinagar,709196.0,666.0
44830,INTERNATIONAL,Hyderabad,963651.0,1177.0
44834,EDUCATION,Delhi,804276.0,854.0
44869,RETAIL,Amritsar,1012882.0,1198.0
44879,INVESTMENTS,Jaipur,1176616.0,1631.0
44787,RETAIL,Bhind,878235.0,2191.0
44889,MEDICAL,Doda,527624.0,998.0
44805,EDUCATION,Goa,1001731.0,491.0
44636,MEDICAL,Tirumala,1002409.0,2405.0
44647,INVESTMENTS,Tirumala,1155138.0,2326.0
44835,RESTRAUNT,Lunglei,1179122.0,2421.0
44590,RESTRAUNT,Kolkata,486214.0,1444.0
44577,RESTRAUNT,Ara,384571.0,2504.0
44668,RETAIL,Kolkata,1009668.0,2509.0
44841,EDUCATION,Kullu,887750.0,2248.0
44876,RETAIL,Bhopal,643360.0,1163.0
44828,MEDICAL,Trichy,620925.0,2402.0
44733,INVESTMENTS,Surat,462895.0,1142.0
44884,RESTRAUNT,Kannur,439748.0,2271.0
44619,PUBLIC,Konark,497947.0,2134.0
44733,RETAIL,Ambala,784142.0,1183.0
44607,INVESTMENTS,Tirumala,782247.0,1851.0
44659,MEDICAL,Amritsar,529792.0,1074.0
44616,RESTRAUNT,Madurai,482161.0,1641.0
44829,INTERNATIONAL,Bhopal,973721.0,1327.0
44786,INTERNATIONAL,Banglore,909939.0,1087.0
44577,RETAIL,Doda,815280.0,2364.0
44794,INVESTMENTS,Kolkata,350085.0,2154.0
44893,EDUCATION,Madurai,559502.0,891.0
44649,INVESTMENTS,Ludhiana,388068.0,683.0
44786,INTERNATIONAL,Buxar,910067.0,450.0
44889,INTERNATIONAL,Kannur,514956.0,1620.0
44815,PUBLIC,Srinagar,309196.0,1362.0
44855,INVESTMENTS,Kochin,1169257.0,610.0
44889,MEDICAL,Mathura,424645.0,1413.0
44850,RESTRAUNT,Varanasi,1009631.0,1627.0
44598,PUBLIC,Bhopal,1075508.0,819.0
44613,MEDICAL,Tirumala,329671.0,798.0
44681,RESTRAUNT,Daman,1116296.0,2034.0
44803,RESTRAUNT,Indore,911383.0,755.0
44886,INTERNATIONAL,Varanasi,922574.0,429.0
44711,EDUCATION,Ajmer,1158554.0,804.0
44714,EDUCATION,Bhuj,1131961.0,581.0
44680,PUBLIC,Ahmedabad,554300.0,661.0
44679,EDUCATION,Srinagar,714348.0,490.0
44771,MEDICAL,Kochin,891419.0,1236.0
44790,EDUCATION,Mon,547012.0,1100.0
44659,PUBLIC,Goa,1060318.0,978.0
44814,RETAIL,Surat,701948.0,2225.0
44665,RETAIL,Ludhiana,636111.0,600.0
44715,INVESTMENTS,Akola,1118030.0,2098.0
44849,EDUCATION,Betul,928272.0,1202.0
44780,INTERNATIONAL,Kota,987868.0,1381.0
44706,INTERNATIONAL,Ludhiana,821591.0,502.0
44759,EDUCATION,Patiala,384513.0,1872.0
44717,INVESTMENTS,Kota,314823.0,2019.0
44814,PUBLIC,Bikaner,680108.0,1879.0
44794,INTERNATIONAL,Delhi,829416.0,1176.0
44691,MEDICAL,Surat,343092.0,1962.0
44842,INVESTMENTS,Kannur,1175973.0,2017.0
44643,RESTRAUNT,Mathura,308098.0,1964.0
44756,RETAIL,Surat,402885.0,840.0
44718,INTERNATIONAL,Konark,572516.0,2489.0
44714,INVESTMENTS,Kochin,1102581.0,1376.0
44751,PUBLIC,Ambala,553447.0,1431.0
44594,INTERNATIONAL,Kochin,1100666.0,1707.0
44744,MEDICAL,Kullu,375894.0,419.0
44698,RESTRAUNT,Durg,942629.0,435.0
44725,RETAIL,Doda,1001866.0,1659.0
44837,INVESTMENTS,Banglore,1029680.0,2533.0
44870,MEDICAL,Daman,1198626.0,2475.0
44629,INTERNATIONAL,Kochin,525459.0,2120.0
44653,RETAIL,Ahmedabad,391040.0,1447.0
44796,PUBLIC,Pune,354316.0,760.0
44902,RESTRAUNT,Kanpur,1052678.0,1288.0
44879,EDUCATION,Konark,840802.0,689.0
44894,INTERNATIONAL,Hyderabad,1118637.0,1854.0
44817,RESTRAUNT,Kanpur,361632.0,1708.0
44577,RESTRAUNT,Goa,906097.0,2277.0
44730,INVESTMENTS,Tirumala,590485.0,1842.0
44690,INTERNATIONAL,Bhopal,608699.0,572.0
44776,INTERNATIONAL,Trichy,583809.0,2498.0
44884,EDUCATION,Vellore,756157.0,764.0
44787,PUBLIC,Ambala,670992.0,2133.0
44617,MEDICAL,Mathura,438797.0,519.0
44840,INVESTMENTS,Bokaro,994228.0,1007.0
44626,MEDICAL,Bikaner,929542.0,2285.0
44616,RETAIL,Konark,878661.0,1489.0
44725,MEDICAL,Ahmedabad,860522.0,2432.0
44767,EDUCATION,Madurai,339963.0,755.0
44793,MEDICAL,Tirumala,1097957.0,1371.0
44875,MEDICAL,Bidar,908283.0,955.0
44664,INTERNATIONAL,Kolkata,722475.0,2473.0
44816,PUBLIC,Daman,302085.0,410.0
44834,RESTRAUNT,Mon,783620.0,738.0
44868,PUBLIC,Bhind,480615.0,1013.0
44745,EDUCATION,Madurai,585525.0,864.0
