transaction_id,date,domain,location,value,transaction_count,year,month,day,day_of_week,avg_transaction_value
T00008208,1970-01-01 00:00:00.000044873,PUBLIC,Bidar,430211.0,1471.0,1970,1,1,3,292.4615907545887
T00008209,1970-01-01 00:00:00.000044737,INTERNATIONAL,Banglore,458832.0,430.0,1970,1,1,3,1067.0511627906976
T00008210,1970-01-01 00:00:00.000044850,EDUCATION,Jaipur,1201849.0,749.0,1970,1,1,3,1604.6048064085446
T00008211,1970-01-01 00:00:00.000044814,MEDICAL,Doda,588427.0,2311.0,1970,1,1,3,254.62007788836002
T00008212,1970-01-01 00:00:00.000044756,MEDICAL,Ajmer,851376.0,619.0,1970,1,1,3,1375.40549273021
T00008213,1970-01-01 00:00:00.000044732,MEDICAL,Pune,383148.0,489.0,1970,1,1,3,783.5337423312883
T00008214,1970-01-01 00:00:00.000044907,RESTAURANT,Bokaro,10397850.0,1776.0,1970,1,1,3,5854.64527027027
T00008215,1970-01-01 00:00:00.000044918,EDUCATION,Durg,644601.0,2382.0,1970,1,1,3,270.6133501259446
T00008216,1970-01-01 00:00:00.000044816,RESTAURANT,Delhi,769991.0,471.0,1970,1,1,3,1634.8004246284502
T00008217,1970-01-01 00:00:00.000044764,RESTAURANT,Ludhiana,671734.0,545.0,1970,1,1,3,1232.5394495412845
T00008218,1970-01-01 00:00:00.000044804,RESTAURANT,Kolkata,356448.0,491.0,1970,1,1,3,725.9633401221996
T00008219,1970-01-01 00:00:00.000044856,EDUCATION,Jaipur,387832.0,503.0,1970,1,1,3,771.0377733598409
T00008220,1970-01-01 00:00:00.000044607,UNKNOWN_DOMAIN,Bokaro,759964.0,874.0,1970,1,1,3,869.5240274599543
T00008221,1970-01-01 00:00:00.000044768,INTERNATIONAL,Pune,681130.0,859.0,1970,1,1,3,792.9336437718277
T00008222,1970-01-01 00:00:00.000044905,PUBLIC,Akola,0.0,540.0,1970,1,1,3,0.0
T00008223,1970-01-01 00:00:00.000044594,INTERNATIONAL,Goa,841258.0,1271.0,1970,1,1,3,661.8867033831629
T00008224,1970-01-01 00:00:00.000044669,MEDICAL,Bidar,740800.0,1800.0,1970,1,1,3,411.55555555555554
T00008225,1970-01-01 00:00:00.000044831,EDUCATION,Pune,886041.0,1512.0,1970,1,1,3,
T00008226,1970-01-01 00:00:00.000044819,RETAIL,Bidar,1061919.0,578.0,1970,1,1,3,1837.2301038062283
T00008227,1970-01-01 00:00:00.000044584,PUBLIC,Bikaner,588745.0,2336.0,1970,1,1,3,252.03125
T00008228,1970-01-01 00:00:00.000044576,RESTAURANT,Bikaner,507493.0,708.0,1970,1,1,3,716.79802259887
T00008229,1970-01-01 00:00:00.000044634,PUBLIC,Bidar,513186.0,1970.0,1970,1,1,3,260.5005076142132
T00008230,1970-01-01 00:00:00.000044818,RETAIL,Bhind,950921.0,520.0,1970,1,1,3,1828.6942307692307
T00008231,1970-01-01 00:00:00.000044573,INVESTMENTS,Daman,388347.0,729.0,1970,1,1,3,532.7119341563786
T00008232,1970-01-01 00:00:00.000044695,EDUCATION,Banglore,675968.0,424.0,1970,1,1,3,1594.2641509433963
T00008233,1970-01-01 00:00:00.000044777,PUBLIC,Amritsar,1091442.0,2247.0,1970,1,1,3,485.73297730307075
T00008234,1970-01-01 00:00:00.000044759,INVESTMENTS,Bombay,1023493.0,1094.0,1970,1,1,3,935.5511882998172
T00008235,1970-01-01 00:00:00.000044791,MEDICAL,Ahmedabad,820243.0,701.0,1970,1,1,3,1170.1041369472182
T00008236,1970-01-01 00:00:00.000044806,PUBLIC,Surat,344601.0,2175.0,1970,1,1,3,158.43724137931034
T00008237,1970-01-01 00:00:00.000044637,INTERNATIONAL,Doda,1143345.0,1260.0,1970,1,1,3,907.4166666666666
T00008238,1970-01-01 00:00:00.000044799,EDUCATION,Kullu,814026.0,2388.0,1970,1,1,3,340.8819095477387
T00008239,1970-01-01 00:00:00.000044739,INVESTMENTS,Kochin,946292.0,2443000.0,1970,1,1,3,0.38734834220221037
T00008240,1970-01-01 00:00:00.000044615,INVESTMENTS,Buxar,334291.0,1123.0,1970,1,1,3,297.67675868210154
T00008241,1970-01-01 00:00:00.000044576,PUBLIC,Lucknow,469464.0,2333.0,1970,1,1,3,201.2276039434205
T00008242,1970-01-01 00:00:00.000044909,MEDICAL,Varanasi,1093654.0,1575.0,1970,1,1,3,694.3834920634921
T00008243,1970-01-01 00:00:00.000044803,RESTAURANT,Bhuj,996519.0,666.0,1970,1,1,3,1496.2747747747749
T00008244,1970-01-01 00:00:00.000044579,RETAIL,Madurai,1064396.0,1005.0,1970,1,1,3,1059.1004975124379
T00008245,1970-01-01 00:00:00.000044803,INVESTMENTS,Durg,864136.0,1277.0,1970,1,1,3,676.6922474549726
T00008246,1970-01-01 00:00:00.000044645,EDUCATION,Doda,720744.0,550.0,1970,1,1,3,1310.4436363636364
T00008247,1970-01-01 00:00:00.000044713,PUBLIC,Tirumala,377212.0,1028.0,1970,1,1,3,366.9377431906615
T00008248,1970-01-01 00:00:00.000044709,INTERNATIONAL,Daman,1164654.0,1450.0,1970,1,1,3,803.2096551724138
T00008249,1970-01-01 00:00:00.000044694,INTERNATIONAL,Akola,316114.0,2476.0,1970,1,1,3,127.67124394184168
T00008250,1970-01-01 00:00:00.000044914,INTERNATIONAL,Daman,752880.0,2121.0,1970,1,1,3,354.96463932107497
T00008251,1970-01-01 00:00:00.000044844,INTERNATIONAL,Mathura,1154936.0,1910.0,1970,1,1,3,604.6785340314136
T00008252,1970-01-01 00:00:00.000044854,RESTAURANT,Pune,402066.0,2287.0,1970,1,1,3,175.80498469610845
T00008253,1970-01-01 00:00:00.000044742,UNKNOWN_DOMAIN,Bhind,675939.0,1306.0,1970,1,1,3,517.5643185298621
T00008254,1970-01-01 00:00:00.000044772,INVESTMENTS,Bokaro,1188161.0,1429.0,1970,1,1,3,831.4632610216935
T00008255,1970-01-01 00:00:00.000044760,RETAIL,Bidar,986390.0,941.0,1970,1,1,3,1048.2359192348565
T00008256,1970-01-01 00:00:00.000044803,INVESTMENTS,Indore,361999.0,2023.0,1970,1,1,3,178.94167078596143
T00008257,1970-01-01 00:00:00.000044883,RESTAURANT,Bidar,702165.0,610.0,1970,1,1,3,1151.0901639344263
T00008258,1970-01-01 00:00:00.000044682,PUBLIC,Lucknow,566500.0,1576.0,1970,1,1,3,359.4543147208122
T00008259,1970-01-01 00:00:00.000044786,MEDICAL,Banglore,719336.0,1720.0,1970,1,1,3,
T00008260,1970-01-01 00:00:00.000044810,RESTAURANT,Akola,694565.0,1270.0,1970,1,1,3,546.9015748031496
T00008261,1970-01-01 00:00:00.000044889,INVESTMENTS,Durg,1167185.0,,1970,1,1,3,
T00008262,1970-01-01 00:00:00.000044676,RETAIL,Bidar,315523.0,2189.0,1970,1,1,3,144.14024668798538
T00008263,1970-01-01 00:00:00.000044600,INVESTMENTS,Varanasi,778506.0,570.0,1970,1,1,3,
T00008264,1970-01-01 00:00:00.000044617,RESTAURANT,Kochin,1058177.0,2144000.0,1970,1,1,3,0.4935527052238806
T00008265,1970-01-01 00:00:00.000044644,PUBLIC,Durg,1116416.0,2048.0,1970,1,1,3,545.125
T00008266,1970-01-01 00:00:00.000044843,INVESTMENTS,Kannur,0.0,1262.0,1970,1,1,3,0.0
T00008267,1970-01-01 00:00:00.000044583,MEDICAL,Kochin,1133606.0,2150.0,1970,1,1,3,527.2586046511628
T00008268,1970-01-01 00:00:00.000044574,EDUCATION,Hyderabad,528268.0,2137.0,1970,1,1,3,247.20074871314927
T00008269,1970-01-01 00:00:00.000044729,EDUCATION,Lucknow,736493.0,2182.0,1970,1,1,3,337.53116406966086
T00008270,1970-01-01 00:00:00.000044852,INTERNATIONAL,Srinagar,525818.0,1121.0,1970,1,1,3,469.06155218554863
T00008271,1970-01-01 00:00:00.000044629,EDUCATION,Indore,1010231.0,1630.0,1970,1,1,3,619.7736196319019
T00008272,1970-01-01 00:00:00.000044775,EDUCATION,Amritsar,520362.0,2014.0,1970,1,1,3,258.37239324726914
T00008273,1970-01-01 00:00:00.000044671,INTERNATIONAL,Ranchi,897289.0,853.0,1970,1,1,3,1051.9214536928487
T00008274,1970-01-01 00:00:00.000044776,RESTAURANT,Vellore,774598.0,1957.0,1970,1,1,3,395.8088911599387
T00008275,1970-01-01 00:00:00.000044786,EDUCATION,Mon,818735.0,1917.0,1970,1,1,3,
T00008276,1970-01-01 00:00:00.000044878,PUBLIC,Daman,737595.0,848.0,1970,1,1,3,869.8054245283018
T00008277,1970-01-01 00:00:00.000044669,PUBLIC,Doda,311826.0,2296.0,1970,1,1,3,135.81271777003485
T00008278,1970-01-01 00:00:00.000044774,EDUCATION,Konark,750746.0,1333.0,1970,1,1,3,563.2003000750187
T00008279,1970-01-01 00:00:00.000044714,RESTAURANT,Banglore,807285.0,1612.0,1970,1,1,3,500.7971464019851
T00008280,1970-01-01 00:00:00.000044658,MEDICAL,Vellore,1051012.0,1651.0,1970,1,1,3,636.5911568746214
T00008281,1970-01-01 00:00:00.000044727,PUBLIC,Varanasi,1199863.0,1935.0,1970,1,1,3,620.0842377260982
T00008282,1970-01-01 00:00:00.000044922,RETAIL,Bokaro,843971.0,468.0,1970,1,1,3,1803.3568376068376
T00008283,1970-01-01 00:00:00.000044752,INTERNATIONAL,Kolkata,1081278.0,1908.0,1970,1,1,3,566.7075471698113
T00008284,1970-01-01 00:00:00.000044812,PUBLIC,Bhind,306779.0,864.0,1970,1,1,3,355.068287037037
T00008285,1970-01-01 00:00:00.000044581,INTERNATIONAL,Konark,427094.0,1707.0,1970,1,1,3,250.20152314001172
T00008286,1970-01-01 00:00:00.000044773,INVESTMENTS,Vellore,950703.0,717.0,1970,1,1,3,1325.9456066945606
T00008287,1970-01-01 00:00:00.000044647,RESTAURANT,Ajmer,693964.0,1200.0,1970,1,1,3,
T00008288,1970-01-01 00:00:00.000044925,INVESTMENTS,Banglore,331206.0,669.0,1970,1,1,3,495.0762331838565
T00008289,1970-01-01 00:00:00.000044698,PUBLIC,Tirumala,777605.0,1333.0,1970,1,1,3,583.3495873968492
T00008290,1970-01-01 00:00:00.000044891,RESTAURANT,Varanasi,552023.0,1762000.0,1970,1,1,3,0.3132934165720772
T00008291,1970-01-01 00:00:00.000044911,PUBLIC,Bhuj,496313.0,1310.0,1970,1,1,3,378.8648854961832
T00008292,1970-01-01 00:00:00.000044827,EDUCATION,Patiala,474294.0,,1970,1,1,3,
T00008293,1970-01-01 00:00:00.000044675,INTERNATIONAL,Madurai,496756.0,558.0,1970,1,1,3,890.2437275985664
T00008294,1970-01-01 00:00:00.000044845,PUBLIC,Ajmer,812947.0,1347.0,1970,1,1,3,603.5241276911655
T00008295,1970-01-01 00:00:00.000044747,RETAIL,Ranchi,9671390.0,1399.0,1970,1,1,3,6913.073624017155
T00008296,1970-01-01 00:00:00.000044570,MEDICAL,Varanasi,645462.0,1134.0,1970,1,1,3,569.1904761904761
T00008297,1970-01-01 00:00:00.000044832,MEDICAL,Mon,979465.0,440.0,1970,1,1,3,2226.056818181818
T00008298,1970-01-01 00:00:00.000044594,INTERNATIONAL,Betul,339430.0,518.0,1970,1,1,3,655.2702702702703
T00008299,1970-01-01 00:00:00.000044861,PUBLIC,Madurai,1153101.0,1072.0,1970,1,1,3,1075.6539179104477
T00008300,1970-01-01 00:00:00.000044713,MEDICAL,Ludhiana,724901.0,1057.0,1970,1,1,3,685.809839167455
T00008301,1970-01-01 00:00:00.000044590,MEDICAL,Ahmedabad,1064551.0,936.0,1970,1,1,3,1137.340811965812
T00008302,1970-01-01 00:00:00.000044590,INVESTMENTS,Amritsar,1164374.0,2146.0,1970,1,1,3,542.578751164958
T00008303,1970-01-01 00:00:00.000044733,RESTAURANT,Mon,973989.0,2523.0,1970,1,1,3,386.0439952437574
T00008304,1970-01-01 00:00:00.000044825,INVESTMENTS,Bhind,1056917.0,788.0,1970,1,1,3,1341.2652284263959
T00008305,1970-01-01 00:00:00.000044611,INTERNATIONAL,Ambala,766485.0,2458.0,1970,1,1,3,311.83279088689994
T00008306,1970-01-01 00:00:00.000044849,RETAIL,Mon,981477.0,898.0,1970,1,1,3,1092.9587973273942
T00008307,1970-01-01 00:00:00.000044690,MEDICAL,Lucknow,326926.0,1668000.0,1970,1,1,3,0.1959988009592326
T00008308,1970-01-01 00:00:00.000044838,PUBLIC,Indore,1123317.0,,1970,1,1,3,
T00008309,1970-01-01 00:00:00.000044649,INVESTMENTS,Daman,411256.0,1665.0,1970,1,1,3,247.0006006006006
T00008310,1970-01-01 00:00:00.000044778,INVESTMENTS,Kannur,812120.0,999.0,1970,1,1,3,812.9329329329329
T00008311,1970-01-01 00:00:00.000044828,INTERNATIONAL,Ranchi,410940.0,2096.0,1970,1,1,3,196.0591603053435
T00008312,1970-01-01 00:00:00.000044910,RETAIL,Trichy,361875.0,449.0,1970,1,1,3,805.9576837416481
T00008313,1970-01-01 00:00:00.000044895,PUBLIC,Banglore,569229.0,2406.0,1970,1,1,3,236.58728179551122
T00008314,1970-01-01 00:00:00.000044679,EDUCATION,Kanpur,383788.0,432.0,1970,1,1,3,888.3981481481482
T00008315,1970-01-01 00:00:00.000044750,PUBLIC,Kochin,756052.0,1448.0,1970,1,1,3,522.1353591160221
T00008316,1970-01-01 00:00:00.000044661,INVESTMENTS,Vellore,1001439.0,2300.0,1970,1,1,3,435.4082608695652
T00008317,1970-01-01 00:00:00.000044830,RETAIL,Pune,321853.0,2199.0,1970,1,1,3,146.36334697589814
T00008318,1970-01-01 00:00:00.000044592,INTERNATIONAL,Kolkata,1109210.0,642.0,1970,1,1,3,1727.7414330218069
T00008319,1970-01-01 00:00:00.000044826,INVESTMENTS,Daman,828018.0,2123.0,1970,1,1,3,
T00008320,1970-01-01 00:00:00.000044881,MEDICAL,Tirumala,635806.0,2492.0,1970,1,1,3,255.13884430176566
T00008321,1970-01-01 00:00:00.000044596,EDUCATION,Bombay,1036154.0,1465.0,1970,1,1,3,707.2723549488055
T00008322,1970-01-01 00:00:00.000044796,INVESTMENTS,Vellore,803560.0,1576.0,1970,1,1,3,509.8730964467005
T00008323,1970-01-01 00:00:00.000044581,MEDICAL,Patiala,1114290.0,1517.0,1970,1,1,3,734.5352669742914
T00008324,1970-01-01 00:00:00.000044643,INTERNATIONAL,Bidar,526988.0,1134.0,1970,1,1,3,464.71604938271605
T00008325,1970-01-01 00:00:00.000044706,INVESTMENTS,Tirumala,1092764.0,973.0,1970,1,1,3,1123.087358684481
T00008326,1970-01-01 00:00:00.000044917,UNKNOWN_DOMAIN,Kanpur,795265.0,2106.0,1970,1,1,3,377.6187084520418
T00008327,1970-01-01 00:00:00.000044590,EDUCATION,Ludhiana,786531.0,840.0,1970,1,1,3,936.3464285714285
T00008328,1970-01-01 00:00:00.000044679,RESTAURANT,Kochin,628992.0,2493.0,1970,1,1,3,252.30324909747293
T00008329,1970-01-01 00:00:00.000044902,INVESTMENTS,Amritsar,1133257.0,1312.0,1970,1,1,3,863.7629573170732
T00008330,1970-01-01 00:00:00.000044908,INTERNATIONAL,Jaipur,418963.0,1157.0,1970,1,1,3,362.1114952463267
T00008331,1970-01-01 00:00:00.000044828,INVESTMENTS,Delhi,640211.0,2319.0,1970,1,1,3,276.0720137990513
T00008332,1970-01-01 00:00:00.000044745,INVESTMENTS,Durg,5719730.0,1247.0,1970,1,1,3,4586.7923015236565
T00008333,1970-01-01 00:00:00.000044619,EDUCATION,Kota,836126.0,1138.0,1970,1,1,3,734.7328646748682
T00008334,1970-01-01 00:00:00.000044639,EDUCATION,Bokaro,1108261.0,1961.0,1970,1,1,3,565.1509433962265
T00008335,1970-01-01 00:00:00.000044880,INTERNATIONAL,Buxar,9884650.0,669.0,1970,1,1,3,14775.261584454409
T00008336,1970-01-01 00:00:00.000044834,PUBLIC,Trichy,1035622.0,1553.0,1970,1,1,3,666.8525434642627
T00008337,1970-01-01 00:00:00.000044794,RESTAURANT,Buxar,0.0,1701.0,1970,1,1,3,0.0
T00008338,1970-01-01 00:00:00.000044857,MEDICAL,Durg,589172.0,2079.0,1970,1,1,3,283.39201539201537
T00008339,1970-01-01 00:00:00.000044867,EDUCATION,Pune,836288.0,1568.0,1970,1,1,3,533.3469387755102
T00008340,1970-01-01 00:00:00.000044649,MEDICAL,Bhopal,1180053.0,1729.0,1970,1,1,3,682.506072874494
T00008341,1970-01-01 00:00:00.000044717,MEDICAL,Bombay,809121.0,1775.0,1970,1,1,3,455.84281690140847
T00008342,1970-01-01 00:00:00.000044617,PUBLIC,Hyderabad,465039.0,939.0,1970,1,1,3,495.24920127795525
T00008343,1970-01-01 00:00:00.000044891,RETAIL,Ajmer,784386.0,1562.0,1970,1,1,3,502.16773367477595
T00008344,1970-01-01 00:00:00.000044829,INTERNATIONAL,Goa,404505.0,1886.0,1970,1,1,3,214.4777306468717
T00008345,1970-01-01 00:00:00.000044632,INTERNATIONAL,Betul,733987.0,457.0,1970,1,1,3,1606.0984682713347
T00008346,1970-01-01 00:00:00.000044871,EDUCATION,Ranchi,776279.0,2164.0,1970,1,1,3,358.72412199630315
T00008347,1970-01-01 00:00:00.000044657,RETAIL,Buxar,367121.0,0.0,1970,1,1,3,0.0
T00008348,1970-01-01 00:00:00.000044867,MEDICAL,Hyderabad,694971.0,1824.0,1970,1,1,3,381.01480263157896
T00008349,1970-01-01 00:00:00.000044630,INTERNATIONAL,Kolkata,354375.0,1661.0,1970,1,1,3,213.3503913305238
T00008350,1970-01-01 00:00:00.000044763,RETAIL,Bidar,903361.0,518.0,1970,1,1,3,1743.9401544401544
T00008351,1970-01-01 00:00:00.000044565,PUBLIC,Kochin,982668.0,1477.0,1970,1,1,3,665.3134732566012
T00008352,1970-01-01 00:00:00.000044874,EDUCATION,Tirumala,1155447.0,791.0,1970,1,1,3,1460.7420986093553
T00008353,1970-01-01 00:00:00.000044628,PUBLIC,Konark,1174087.0,1374.0,1970,1,1,3,854.5029112081514
T00008354,1970-01-01 00:00:00.000044806,EDUCATION,Bikaner,902782.0,1415.0,1970,1,1,3,638.008480565371
T00008355,1970-01-01 00:00:00.000044667,RESTAURANT,Buxar,370095.0,1855.0,1970,1,1,3,199.51212938005392
T00008356,1970-01-01 00:00:00.000044822,EDUCATION,Bhuj,863628.0,1315.0,1970,1,1,3,656.7513307984791
T00008357,1970-01-01 00:00:00.000044706,PUBLIC,Daman,0.0,1903.0,1970,1,1,3,0.0
T00008358,1970-01-01 00:00:00.000044576,RESTAURANT,Indore,1102291.0,1865.0,1970,1,1,3,591.0407506702413
T00008359,1970-01-01 00:00:00.000044822,RESTAURANT,Tirumala,770780.0,1640.0,1970,1,1,3,469.9878048780488
T00008360,1970-01-01 00:00:00.000044770,MEDICAL,Konark,1137658.0,2372.0,1970,1,1,3,479.6197301854975
T00008361,1970-01-01 00:00:00.000044859,EDUCATION,Pune,579349.0,1855.0,1970,1,1,3,312.3175202156334
T00008362,1970-01-01 00:00:00.000044902,INVESTMENTS,Mon,692912.0,1990.0,1970,1,1,3,348.1969849246231
T00008363,1970-01-01 00:00:00.000044593,RETAIL,Pune,592951.0,2327.0,1970,1,1,3,254.81349376880104
T00008364,1970-01-01 00:00:00.000044720,INTERNATIONAL,Mon,736171.0,,1970,1,1,3,
T00008365,1970-01-01 00:00:00.000044617,RESTAURANT,Bokaro,10161030.0,1835.0,1970,1,1,3,5537.346049046321
T00008366,1970-01-01 00:00:00.000044899,RETAIL,Bidar,1040486.0,1162.0,1970,1,1,3,895.4268502581756
T00008367,1970-01-01 00:00:00.000044821,INTERNATIONAL,Konark,362173.0,1262.0,1970,1,1,3,286.98335974643425
T00008368,1970-01-01 00:00:00.000044797,RESTAURANT,Madurai,782263.0,0.0,1970,1,1,3,0.0
T00008369,1970-01-01 00:00:00.000044586,INTERNATIONAL,Surat,913696.0,1266.0,1970,1,1,3,721.7187993680884
T00008370,1970-01-01 00:00:00.000044878,RETAIL,Ambala,857117.0,1586.0,1970,1,1,3,540.4268600252207
T00008371,1970-01-01 00:00:00.000044651,RETAIL,Buxar,522817.0,849.0,1970,1,1,3,615.8032979976443
T00008372,1970-01-01 00:00:00.000044755,INVESTMENTS,Ranchi,695760.0,1130.0,1970,1,1,3,615.7168141592921
T00008373,1970-01-01 00:00:00.000044605,EDUCATION,Goa,957464.0,2023.0,1970,1,1,3,473.28917449332675
T00008374,1970-01-01 00:00:00.000044589,RESTAURANT,Ludhiana,957859.0,2299.0,1970,1,1,3,416.6415832970857
T00008375,1970-01-01 00:00:00.000044600,EDUCATION,Kannur,1165431.0,2140.0,1970,1,1,3,544.5939252336449
T00008376,1970-01-01 00:00:00.000044636,INTERNATIONAL,Bhind,863740.0,762.0,1970,1,1,3,1133.5170603674542
T00008377,1970-01-01 00:00:00.000044771,MEDICAL,Ambala,329978.0,878.0,1970,1,1,3,375.8291571753986
T00008378,1970-01-01 00:00:00.000044691,INVESTMENTS,Ahmedabad,1014904.0,1874.0,1970,1,1,3,541.5709711846318
T00008379,1970-01-01 00:00:00.000044709,INTERNATIONAL,Jaipur,777883.0,2141.0,1970,1,1,3,363.32695002335356
T00008380,1970-01-01 00:00:00.000044660,MEDICAL,Madurai,443281.0,1386.0,1970,1,1,3,319.82756132756134
T00008381,1970-01-01 00:00:00.000044803,EDUCATION,Ajmer,516992.0,1051.0,1970,1,1,3,491.9048525214082
T00008382,1970-01-01 00:00:00.000044899,RETAIL,Lucknow,715509.0,2183.0,1970,1,1,3,327.7640861200183
T00008383,1970-01-01 00:00:00.000044918,INTERNATIONAL,Goa,692319.0,1214000.0,1970,1,1,3,0.5702792421746293
T00008384,1970-01-01 00:00:00.000044897,UNKNOWN_DOMAIN,Patiala,446131.0,727.0,1970,1,1,3,613.6602475928473
T00008385,1970-01-01 00:00:00.000044781,MEDICAL,Pune,545968.0,2067.0,1970,1,1,3,264.1354620222545
T00008386,1970-01-01 00:00:00.000044612,PUBLIC,Bidar,757619.0,1350.0,1970,1,1,3,561.1992592592593
T00008387,1970-01-01 00:00:00.000044791,INVESTMENTS,Amritsar,528442.0,727.0,1970,1,1,3,726.8803301237964
T00008388,1970-01-01 00:00:00.000044918,RESTAURANT,Bokaro,889832.0,553.0,1970,1,1,3,1609.0994575045208
T00008389,1970-01-01 00:00:00.000044868,INTERNATIONAL,Lucknow,893964.0,1728.0,1970,1,1,3,517.3402777777778
T00008390,1970-01-01 00:00:00.000044596,MEDICAL,Hyderabad,798616.0,2488.0,1970,1,1,3,
T00008391,1970-01-01 00:00:00.000044671,EDUCATION,Lunglei,329924.0,1902.0,1970,1,1,3,173.46161934805468
T00008392,1970-01-01 00:00:00.000044804,INVESTMENTS,Pune,1061862.0,454.0,1970,1,1,3,2338.9030837004407
T00008393,1970-01-01 00:00:00.000044765,PUBLIC,Ahmedabad,612487.0,667.0,1970,1,1,3,918.2713643178411
T00008394,1970-01-01 00:00:00.000044592,RESTAURANT,Lucknow,413698.0,1594.0,1970,1,1,3,259.53450439146803
T00008395,1970-01-01 00:00:00.000044631,MEDICAL,Trichy,813817.0,869.0,1970,1,1,3,936.4982738780208
T00008396,1970-01-01 00:00:00.000044883,RETAIL,Mon,769654.0,0.0,1970,1,1,3,0.0
T00008397,1970-01-01 00:00:00.000044925,INTERNATIONAL,Kannur,1159161.0,2033.0,1970,1,1,3,570.172651254304
T00008398,1970-01-01 00:00:00.000044862,INTERNATIONAL,Hyderabad,1160471.0,1423.0,1970,1,1,3,815.5101897399859
T00008399,1970-01-01 00:00:00.000044623,INTERNATIONAL,Kannur,538548.0,1534.0,1970,1,1,3,351.0743155149935
T00008400,1970-01-01 00:00:00.000044923,RESTAURANT,Ranchi,951832.0,2098.0,1970,1,1,3,453.68541468064825
T00008401,1970-01-01 00:00:00.000044819,RETAIL,Amritsar,476723.0,1664.0,1970,1,1,3,286.4921875
T00008402,1970-01-01 00:00:00.000044765,MEDICAL,Lucknow,574176.0,419.0,1970,1,1,3,1370.3484486873508
T00008403,1970-01-01 00:00:00.000044602,MEDICAL,Amritsar,775872.0,1416.0,1970,1,1,3,547.9322033898305
T00008404,1970-01-01 00:00:00.000044603,EDUCATION,Indore,346912.0,491.0,1970,1,1,3,706.5417515274949
T00008405,1970-01-01 00:00:00.000044716,PUBLIC,Bidar,708180.0,707.0,1970,1,1,3,1001.6690240452617
T00008406,1970-01-01 00:00:00.000044853,RESTAURANT,Kanpur,455464.0,1124.0,1970,1,1,3,405.2170818505338
T00008407,1970-01-01 00:00:00.000044612,RETAIL,Surat,419291.0,0.0,1970,1,1,3,0.0
T00008408,1970-01-01 00:00:00.000044844,PUBLIC,Ranchi,1077216.0,1699.0,1970,1,1,3,634.029429075927
T00008409,1970-01-01 00:00:00.000044635,RETAIL,Durg,317371.0,474.0,1970,1,1,3,669.5590717299579
T00008410,1970-01-01 00:00:00.000044777,PUBLIC,Konark,788374.0,2414.0,1970,1,1,3,326.5840927920464
T00008411,1970-01-01 00:00:00.000044607,PUBLIC,Tirumala,5243670.0,1132.0,1970,1,1,3,4632.217314487632
T00008412,1970-01-01 00:00:00.000044886,UNKNOWN_DOMAIN,Patiala,1045441.0,1949.0,1970,1,1,3,536.3986659825551
T00008413,1970-01-01 00:00:00.000044599,INVESTMENTS,Akola,856131.0,1143.0,1970,1,1,3,749.0209973753281
T00008414,1970-01-01 00:00:00.000044711,PUBLIC,Buxar,934156.0,793.0,1970,1,1,3,1178.002522068096
T00008415,1970-01-01 00:00:00.000044790,RESTAURANT,Daman,821773.0,542.0,1970,1,1,3,1516.1863468634685
T00008416,1970-01-01 00:00:00.000044798,RETAIL,Ajmer,963170.0,1609.0,1970,1,1,3,598.6140459912989
T00008417,1970-01-01 00:00:00.000044845,UNKNOWN_DOMAIN,Bidar,1084462.0,2515.0,1970,1,1,3,431.1976143141153
T00008418,1970-01-01 00:00:00.000044578,MEDICAL,Patiala,0.0,665.0,1970,1,1,3,0.0
T00008419,1970-01-01 00:00:00.000044880,RETAIL,Buxar,529543.0,1272.0,1970,1,1,3,416.3073899371069
T00008420,1970-01-01 00:00:00.000044633,PUBLIC,Kullu,797238.0,443000.0,1970,1,1,3,1.7996343115124154
T00008421,1970-01-01 00:00:00.000044668,INTERNATIONAL,Kanpur,3340800.0,800.0,1970,1,1,3,4176.0
T00008422,1970-01-01 00:00:00.000044621,MEDICAL,Kota,428742.0,883.0,1970,1,1,3,485.5515288788222
T00008423,1970-01-01 00:00:00.000044664,PUBLIC,Akola,506052.0,2424.0,1970,1,1,3,208.76732673267327
T00008424,1970-01-01 00:00:00.000044634,UNKNOWN_DOMAIN,Lunglei,359231.0,2121.0,1970,1,1,3,169.36869401225837
T00008425,1970-01-01 00:00:00.000044637,RESTAURANT,Bokaro,6040910.0,938.0,1970,1,1,3,6440.202558635395
T00008426,1970-01-01 00:00:00.000044763,INTERNATIONAL,Akola,734721.0,1904.0,1970,1,1,3,385.8828781512605
T00008427,1970-01-01 00:00:00.000044665,RESTAURANT,Vellore,1140540.0,1039.0,1970,1,1,3,1097.7285851780557
T00008428,1970-01-01 00:00:00.000044787,RESTAURANT,Daman,544861.0,2520.0,1970,1,1,3,216.21468253968254
T00008429,1970-01-01 00:00:00.000044782,MEDICAL,Delhi,639191.0,481.0,1970,1,1,3,1328.8794178794178
T00008430,1970-01-01 00:00:00.000044637,RESTAURANT,Kannur,5570280.0,2285.0,1970,1,1,3,2437.7592997811817
T00008431,1970-01-01 00:00:00.000044923,INVESTMENTS,Kolkata,855280.0,2395.0,1970,1,1,3,357.1106471816284
T00008432,1970-01-01 00:00:00.000044784,INVESTMENTS,Bidar,415504.0,1681.0,1970,1,1,3,247.17668054729327
T00008433,1970-01-01 00:00:00.000044568,INVESTMENTS,Kochin,432344.0,1474.0,1970,1,1,3,293.3134328358209
